Production,dayOfYear,month_number,Hour,hour_sinhalf
7882.0,327,11,4,0.5195839500354336
7666.0,327,11,5,0.6310879443260529
7601.0,327,11,6,0.730835964278124
7935.0,327,11,7,0.816969893010442
8028.0,327,11,8,0.8878852184023752
7391.0,327,11,9,0.9422609221188204
6547.0,327,11,10,0.9790840876823229
6365.0,327,11,11,0.9976687691905392
6540.0,327,11,12,0.9976687691905392
6682.0,327,11,13,0.9790840876823229
6617.0,327,11,14,0.9422609221188205
6660.0,327,11,15,0.8878852184023752
6907.0,327,11,16,0.8169698930104421
7420.0,327,11,17,0.7308359642781239
7745.0,327,11,18,0.631087944326053
7834.0,327,11,19,0.5195839500354339
7705.0,327,11,20,0.3984010898462414
7627.0,327,11,21,0.2697967711570243
7079.0,327,11,22,0.1361666490962471
6615.0,327,11,23,1.2246467991473532e-16
6287.0,328,11,0,0.0
6081.0,328,11,1,0.1361666490962466
5612.0,328,11,2,0.2697967711570243
5247.0,328,11,3,0.39840108984624145
4918.0,328,11,4,0.5195839500354336
4638.0,328,11,5,0.6310879443260529
4397.0,328,11,6,0.730835964278124
4183.0,328,11,7,0.816969893010442
4052.0,328,11,8,0.8878852184023752
3401.0,328,11,9,0.9422609221188204
2597.0,328,11,10,0.9790840876823229
1989.0,328,11,11,0.9976687691905392
1685.0,328,11,12,0.9976687691905392
1471.0,328,11,13,0.9790840876823229
1376.0,328,11,14,0.9422609221188205
1216.0,328,11,15,0.8878852184023752
1226.0,328,11,16,0.8169698930104421
1566.0,328,11,17,0.7308359642781239
1952.0,328,11,18,0.631087944326053
1951.0,328,11,19,0.5195839500354339
1934.0,328,11,20,0.3984010898462414
1814.0,328,11,21,0.2697967711570243
1636.0,328,11,22,0.1361666490962471
1533.0,328,11,23,1.2246467991473532e-16
1386.0,329,11,0,0.0
1469.0,329,11,1,0.1361666490962466
1690.0,329,11,2,0.2697967711570243
1909.0,329,11,3,0.39840108984624145
2099.0,329,11,4,0.5195839500354336
2533.0,329,11,5,0.6310879443260529
2825.0,329,11,6,0.730835964278124
2838.0,329,11,7,0.816969893010442
2722.0,329,11,8,0.8878852184023752
2502.0,329,11,9,0.9422609221188204
2078.0,329,11,10,0.9790840876823229
1900.0,329,11,11,0.9976687691905392
2203.0,329,11,12,0.9976687691905392
2530.0,329,11,13,0.9790840876823229
2671.0,329,11,14,0.9422609221188205
2716.0,329,11,15,0.8878852184023752
2594.0,329,11,16,0.8169698930104421
2620.0,329,11,17,0.7308359642781239
3066.0,329,11,18,0.631087944326053
3266.0,329,11,19,0.5195839500354339
3176.0,329,11,20,0.3984010898462414
3046.0,329,11,21,0.2697967711570243
2765.0,329,11,22,0.1361666490962471
2580.0,329,11,23,1.2246467991473532e-16
2619.0,330,11,0,0.0
2468.0,330,11,1,0.1361666490962466
2371.0,330,11,2,0.2697967711570243
2255.0,330,11,3,0.39840108984624145
2183.0,330,11,4,0.5195839500354336
2292.0,330,11,5,0.6310879443260529
2728.0,330,11,6,0.730835964278124
3321.0,330,11,7,0.816969893010442
4086.0,330,11,8,0.8878852184023752
5204.0,330,11,9,0.9422609221188204
6087.0,330,11,10,0.9790840876823229
7239.0,330,11,11,0.9976687691905392
8922.0,330,11,12,0.9976687691905392
9980.0,330,11,13,0.9790840876823229
10872.0,330,11,14,0.9422609221188205
11486.0,330,11,15,0.8878852184023752
11457.0,330,11,16,0.8169698930104421
11357.0,330,11,17,0.7308359642781239
11017.0,330,11,18,0.631087944326053
10817.0,330,11,19,0.5195839500354339
10321.0,330,11,20,0.3984010898462414
9343.0,330,11,21,0.2697967711570243
8134.0,330,11,22,0.1361666490962471
7581.0,330,11,23,1.2246467991473532e-16
7245.0,331,11,0,0.0
6670.0,331,11,1,0.1361666490962466
6157.0,331,11,2,0.2697967711570243
5837.0,331,11,3,0.39840108984624145
6334.0,331,11,4,0.5195839500354336
6758.0,331,11,5,0.6310879443260529
7301.0,331,11,6,0.730835964278124
7848.0,331,11,7,0.816969893010442
7733.0,331,11,8,0.8878852184023752
7704.0,331,11,9,0.9422609221188204
7666.0,331,11,10,0.9790840876823229
7862.0,331,11,11,0.9976687691905392
8092.0,331,11,12,0.9976687691905392
8057.0,331,11,13,0.9790840876823229
7435.0,331,11,14,0.9422609221188205
6544.0,331,11,15,0.8878852184023752
6063.0,331,11,16,0.8169698930104421
6077.0,331,11,17,0.7308359642781239
5947.0,331,11,18,0.631087944326053
6140.0,331,11,19,0.5195839500354339
6274.0,331,11,20,0.3984010898462414
6471.0,331,11,21,0.2697967711570243
7111.0,331,11,22,0.1361666490962471
7829.0,331,11,23,1.2246467991473532e-16
8385.0,332,11,0,0.0
8452.0,332,11,1,0.1361666490962466
8599.0,332,11,2,0.2697967711570243
8595.0,332,11,3,0.39840108984624145
8574.0,332,11,4,0.5195839500354336
8663.0,332,11,5,0.6310879443260529
8961.0,332,11,6,0.730835964278124
9200.0,332,11,7,0.816969893010442
8928.0,332,11,8,0.8878852184023752
8682.0,332,11,9,0.9422609221188204
8519.0,332,11,10,0.9790840876823229
8433.0,332,11,11,0.9976687691905392
8601.0,332,11,12,0.9976687691905392
8450.0,332,11,13,0.9790840876823229
8145.0,332,11,14,0.9422609221188205
7603.0,332,11,15,0.8878852184023752
6885.0,332,11,16,0.8169698930104421
6564.0,332,11,17,0.7308359642781239
6206.0,332,11,18,0.631087944326053
5923.0,332,11,19,0.5195839500354339
5691.0,332,11,20,0.3984010898462414
5370.0,332,11,21,0.2697967711570243
4983.0,332,11,22,0.1361666490962471
4697.0,332,11,23,1.2246467991473532e-16
4284.0,333,11,0,0.0
4070.0,333,11,1,0.1361666490962466
3759.0,333,11,2,0.2697967711570243
3503.0,333,11,3,0.39840108984624145
3326.0,333,11,4,0.5195839500354336
3225.0,333,11,5,0.6310879443260529
3174.0,333,11,6,0.730835964278124
3106.0,333,11,7,0.816969893010442
2945.0,333,11,8,0.8878852184023752
2636.0,333,11,9,0.9422609221188204
2354.0,333,11,10,0.9790840876823229
2218.0,333,11,11,0.9976687691905392
2190.0,333,11,12,0.9976687691905392
2471.0,333,11,13,0.9790840876823229
2674.0,333,11,14,0.9422609221188205
2719.0,333,11,15,0.8878852184023752
2606.0,333,11,16,0.8169698930104421
2851.0,333,11,17,0.7308359642781239
3289.0,333,11,18,0.631087944326053
3482.0,333,11,19,0.5195839500354339
3611.0,333,11,20,0.3984010898462414
3875.0,333,11,21,0.2697967711570243
4548.0,333,11,22,0.1361666490962471
5355.0,333,11,23,1.2246467991473532e-16
6128.0,334,11,0,0.0
6748.0,334,11,1,0.1361666490962466
7548.0,334,11,2,0.2697967711570243
8437.0,334,11,3,0.39840108984624145
9396.0,334,11,4,0.5195839500354336
9825.0,334,11,5,0.6310879443260529
10032.0,334,11,6,0.730835964278124
10490.0,334,11,7,0.816969893010442
10666.0,334,11,8,0.8878852184023752
10783.0,334,11,9,0.9422609221188204
10850.0,334,11,10,0.9790840876823229
10780.0,334,11,11,0.9976687691905392
10945.0,334,11,12,0.9976687691905392
10997.0,334,11,13,0.9790840876823229
11050.0,334,11,14,0.9422609221188205
10955.0,334,11,15,0.8878852184023752
10818.0,334,11,16,0.8169698930104421
10802.0,334,11,17,0.7308359642781239
11196.0,334,11,18,0.631087944326053
11665.0,334,11,19,0.5195839500354339
12126.0,334,11,20,0.3984010898462414
12397.0,334,11,21,0.2697967711570243
12227.0,334,11,22,0.1361666490962471
12538.0,334,11,23,1.2246467991473532e-16
12883.0,335,12,0,0.0
13326.0,335,12,1,0.1361666490962466
13417.0,335,12,2,0.2697967711570243
13550.0,335,12,3,0.39840108984624145
13733.0,335,12,4,0.5195839500354336
13796.0,335,12,5,0.6310879443260529
13638.0,335,12,6,0.730835964278124
13710.0,335,12,7,0.816969893010442
13259.0,335,12,8,0.8878852184023752
12815.0,335,12,9,0.9422609221188204
12110.0,335,12,10,0.9790840876823229
11466.0,335,12,11,0.9976687691905392
11204.0,335,12,12,0.9976687691905392
11045.0,335,12,13,0.9790840876823229
10579.0,335,12,14,0.9422609221188205
9796.0,335,12,15,0.8878852184023752
8799.0,335,12,16,0.8169698930104421
8015.0,335,12,17,0.7308359642781239
7441.0,335,12,18,0.631087944326053
7027.0,335,12,19,0.5195839500354339
6291.0,335,12,20,0.3984010898462414
5673.0,335,12,21,0.2697967711570243
5117.0,335,12,22,0.1361666490962471
4926.0,335,12,23,1.2246467991473532e-16
4954.0,336,12,0,0.0
5371.0,336,12,1,0.1361666490962466
5848.0,336,12,2,0.2697967711570243
6028.0,336,12,3,0.39840108984624145
6509.0,336,12,4,0.5195839500354336
6891.0,336,12,5,0.6310879443260529
7211.0,336,12,6,0.730835964278124
7890.0,336,12,7,0.816969893010442
7710.0,336,12,8,0.8878852184023752
7354.0,336,12,9,0.9422609221188204
7326.0,336,12,10,0.9790840876823229
7945.0,336,12,11,0.9976687691905392
8806.0,336,12,12,0.9976687691905392
8508.0,336,12,13,0.9790840876823229
7963.0,336,12,14,0.9422609221188205
7269.0,336,12,15,0.8878852184023752
6166.0,336,12,16,0.8169698930104421
5624.0,336,12,17,0.7308359642781239
5570.0,336,12,18,0.631087944326053
4945.0,336,12,19,0.5195839500354339
4505.0,336,12,20,0.3984010898462414
4099.0,336,12,21,0.2697967711570243
3486.0,336,12,22,0.1361666490962471
2886.0,336,12,23,1.2246467991473532e-16
2563.0,337,12,0,0.0
2532.0,337,12,1,0.1361666490962466
2681.0,337,12,2,0.2697967711570243
3082.0,337,12,3,0.39840108984624145
3513.0,337,12,4,0.5195839500354336
4050.0,337,12,5,0.6310879443260529
4898.0,337,12,6,0.730835964278124
6064.0,337,12,7,0.816969893010442
7086.0,337,12,8,0.8878852184023752
8031.0,337,12,9,0.9422609221188204
9215.0,337,12,10,0.9790840876823229
10103.0,337,12,11,0.9976687691905392
10784.0,337,12,12,0.9976687691905392
11334.0,337,12,13,0.9790840876823229
11569.0,337,12,14,0.9422609221188205
11477.0,337,12,15,0.8878852184023752
11364.0,337,12,16,0.8169698930104421
11096.0,337,12,17,0.7308359642781239
10973.0,337,12,18,0.631087944326053
10895.0,337,12,19,0.5195839500354339
10626.0,337,12,20,0.3984010898462414
10474.0,337,12,21,0.2697967711570243
10023.0,337,12,22,0.1361666490962471
9642.0,337,12,23,1.2246467991473532e-16
9358.0,338,12,0,0.0
9051.0,338,12,1,0.1361666490962466
8805.0,338,12,2,0.2697967711570243
8705.0,338,12,3,0.39840108984624145
8506.0,338,12,4,0.5195839500354336
8384.0,338,12,5,0.6310879443260529
8266.0,338,12,6,0.730835964278124
8247.0,338,12,7,0.816969893010442
8201.0,338,12,8,0.8878852184023752
8803.0,338,12,9,0.9422609221188204
9863.0,338,12,10,0.9790840876823229
11190.0,338,12,11,0.9976687691905392
12378.0,338,12,12,0.9976687691905392
12869.0,338,12,13,0.9790840876823229
12853.0,338,12,14,0.9422609221188205
11552.0,338,12,15,0.8878852184023752
10656.0,338,12,16,0.8169698930104421
10074.0,338,12,17,0.7308359642781239
10253.0,338,12,18,0.631087944326053
10678.0,338,12,19,0.5195839500354339
11078.0,338,12,20,0.3984010898462414
11090.0,338,12,21,0.2697967711570243
10522.0,338,12,22,0.1361666490962471
10194.0,338,12,23,1.2246467991473532e-16
9598.0,339,12,0,0.0
9002.0,339,12,1,0.1361666490962466
8237.0,339,12,2,0.2697967711570243
7567.0,339,12,3,0.39840108984624145
7090.0,339,12,4,0.5195839500354336
6944.0,339,12,5,0.6310879443260529
7127.0,339,12,6,0.730835964278124
7197.0,339,12,7,0.816969893010442
6981.0,339,12,8,0.8878852184023752
6901.0,339,12,9,0.9422609221188204
6748.0,339,12,10,0.9790840876823229
6413.0,339,12,11,0.9976687691905392
6554.0,339,12,12,0.9976687691905392
6943.0,339,12,13,0.9790840876823229
7087.0,339,12,14,0.9422609221188205
6872.0,339,12,15,0.8878852184023752
6333.0,339,12,16,0.8169698930104421
6094.0,339,12,17,0.7308359642781239
6052.0,339,12,18,0.631087944326053
5989.0,339,12,19,0.5195839500354339
5718.0,339,12,20,0.3984010898462414
5223.0,339,12,21,0.2697967711570243
4693.0,339,12,22,0.1361666490962471
4461.0,339,12,23,1.2246467991473532e-16
3989.0,340,12,0,0.0
3535.0,340,12,1,0.1361666490962466
3274.0,340,12,2,0.2697967711570243
2981.0,340,12,3,0.39840108984624145
2780.0,340,12,4,0.5195839500354336
2509.0,340,12,5,0.6310879443260529
2247.0,340,12,6,0.730835964278124
2096.0,340,12,7,0.816969893010442
2097.0,340,12,8,0.8878852184023752
2274.0,340,12,9,0.9422609221188204
2528.0,340,12,10,0.9790840876823229
2860.0,340,12,11,0.9976687691905392
3705.0,340,12,12,0.9976687691905392
4932.0,340,12,13,0.9790840876823229
6192.0,340,12,14,0.9422609221188205
7708.0,340,12,15,0.8878852184023752
9044.0,340,12,16,0.8169698930104421
9822.0,340,12,17,0.7308359642781239
10451.0,340,12,18,0.631087944326053
10500.0,340,12,19,0.5195839500354339
10564.0,340,12,20,0.3984010898462414
10657.0,340,12,21,0.2697967711570243
10601.0,340,12,22,0.1361666490962471
10316.0,340,12,23,1.2246467991473532e-16
9602.0,341,12,0,0.0
8792.0,341,12,1,0.1361666490962466
7644.0,341,12,2,0.2697967711570243
6501.0,341,12,3,0.39840108984624145
5847.0,341,12,4,0.5195839500354336
5345.0,341,12,5,0.6310879443260529
5168.0,341,12,6,0.730835964278124
5300.0,341,12,7,0.816969893010442
5327.0,341,12,8,0.8878852184023752
5541.0,341,12,9,0.9422609221188204
5990.0,341,12,10,0.9790840876823229
7514.0,341,12,11,0.9976687691905392
9717.0,341,12,12,0.9976687691905392
11234.0,341,12,13,0.9790840876823229
11574.0,341,12,14,0.9422609221188205
11851.0,341,12,15,0.8878852184023752
12522.0,341,12,16,0.8169698930104421
12965.0,341,12,17,0.7308359642781239
13467.0,341,12,18,0.631087944326053
13433.0,341,12,19,0.5195839500354339
13304.0,341,12,20,0.3984010898462414
12731.0,341,12,21,0.2697967711570243
12094.0,341,12,22,0.1361666490962471
11624.0,341,12,23,1.2246467991473532e-16
10895.0,342,12,0,0.0
10519.0,342,12,1,0.1361666490962466
10034.0,342,12,2,0.2697967711570243
9546.0,342,12,3,0.39840108984624145
9470.0,342,12,4,0.5195839500354336
9217.0,342,12,5,0.6310879443260529
8440.0,342,12,6,0.730835964278124
8050.0,342,12,7,0.816969893010442
7414.0,342,12,8,0.8878852184023752
7028.0,342,12,9,0.9422609221188204
6485.0,342,12,10,0.9790840876823229
6012.0,342,12,11,0.9976687691905392
5715.0,342,12,12,0.9976687691905392
5303.0,342,12,13,0.9790840876823229
4684.0,342,12,14,0.9422609221188205
4288.0,342,12,15,0.8878852184023752
4143.0,342,12,16,0.8169698930104421
4523.0,342,12,17,0.7308359642781239
5303.0,342,12,18,0.631087944326053
5696.0,342,12,19,0.5195839500354339
5835.0,342,12,20,0.3984010898462414
6052.0,342,12,21,0.2697967711570243
5927.0,342,12,22,0.1361666490962471
5705.0,342,12,23,1.2246467991473532e-16
5485.0,343,12,0,0.0
5711.0,343,12,1,0.1361666490962466
5916.0,343,12,2,0.2697967711570243
5648.0,343,12,3,0.39840108984624145
5610.0,343,12,4,0.5195839500354336
5654.0,343,12,5,0.6310879443260529
5816.0,343,12,6,0.730835964278124
5925.0,343,12,7,0.816969893010442
5937.0,343,12,8,0.8878852184023752
5950.0,343,12,9,0.9422609221188204
5811.0,343,12,10,0.9790840876823229
5336.0,343,12,11,0.9976687691905392
4989.0,343,12,12,0.9976687691905392
4742.0,343,12,13,0.9790840876823229
4705.0,343,12,14,0.9422609221188205
4640.0,343,12,15,0.8878852184023752
5151.0,343,12,16,0.8169698930104421
6432.0,343,12,17,0.7308359642781239
7765.0,343,12,18,0.631087944326053
8589.0,343,12,19,0.5195839500354339
9229.0,343,12,20,0.3984010898462414
10047.0,343,12,21,0.2697967711570243
10833.0,343,12,22,0.1361666490962471
11725.0,343,12,23,1.2246467991473532e-16
12273.0,344,12,0,0.0
12474.0,344,12,1,0.1361666490962466
12373.0,344,12,2,0.2697967711570243
12252.0,344,12,3,0.39840108984624145
11722.0,344,12,4,0.5195839500354336
11587.0,344,12,5,0.6310879443260529
11919.0,344,12,6,0.730835964278124
12286.0,344,12,7,0.816969893010442
12716.0,344,12,8,0.8878852184023752
13322.0,344,12,9,0.9422609221188204
13947.0,344,12,10,0.9790840876823229
14252.0,344,12,11,0.9976687691905392
14647.0,344,12,12,0.9976687691905392
14822.0,344,12,13,0.9790840876823229
14665.0,344,12,14,0.9422609221188205
14202.0,344,12,15,0.8878852184023752
13632.0,344,12,16,0.8169698930104421
13057.0,344,12,17,0.7308359642781239
12823.0,344,12,18,0.631087944326053
12745.0,344,12,19,0.5195839500354339
12448.0,344,12,20,0.3984010898462414
12114.0,344,12,21,0.2697967711570243
11287.0,344,12,22,0.1361666490962471
10576.0,344,12,23,1.2246467991473532e-16
9920.0,345,12,0,0.0
9374.0,345,12,1,0.1361666490962466
8604.0,345,12,2,0.2697967711570243
7836.0,345,12,3,0.39840108984624145
7136.0,345,12,4,0.5195839500354336
6305.0,345,12,5,0.6310879443260529
5421.0,345,12,6,0.730835964278124
4619.0,345,12,7,0.816969893010442
3948.0,345,12,8,0.8878852184023752
3351.0,345,12,9,0.9422609221188204
2748.0,345,12,10,0.9790840876823229
2236.0,345,12,11,0.9976687691905392
2081.0,345,12,12,0.9976687691905392
2067.0,345,12,13,0.9790840876823229
2118.0,345,12,14,0.9422609221188205
2186.0,345,12,15,0.8878852184023752
2421.0,345,12,16,0.8169698930104421
2926.0,345,12,17,0.7308359642781239
3704.0,345,12,18,0.631087944326053
4166.0,345,12,19,0.5195839500354339
4407.0,345,12,20,0.3984010898462414
4669.0,345,12,21,0.2697967711570243
4937.0,345,12,22,0.1361666490962471
5264.0,345,12,23,1.2246467991473532e-16
5412.0,346,12,0,0.0
5466.0,346,12,1,0.1361666490962466
5448.0,346,12,2,0.2697967711570243
5695.0,346,12,3,0.39840108984624145
5725.0,346,12,4,0.5195839500354336
5368.0,346,12,5,0.6310879443260529
5056.0,346,12,6,0.730835964278124
4928.0,346,12,7,0.816969893010442
4874.0,346,12,8,0.8878852184023752
4739.0,346,12,9,0.9422609221188204
4485.0,346,12,10,0.9790840876823229
4199.0,346,12,11,0.9976687691905392
3816.0,346,12,12,0.9976687691905392
3376.0,346,12,13,0.9790840876823229
2960.0,346,12,14,0.9422609221188205
2578.0,346,12,15,0.8878852184023752
2362.0,346,12,16,0.8169698930104421
2124.0,346,12,17,0.7308359642781239
2212.0,346,12,18,0.631087944326053
2197.0,346,12,19,0.5195839500354339
2132.0,346,12,20,0.3984010898462414
2030.0,346,12,21,0.2697967711570243
1904.0,346,12,22,0.1361666490962471
1786.0,346,12,23,1.2246467991473532e-16
1727.0,347,12,0,0.0
1672.0,347,12,1,0.1361666490962466
1574.0,347,12,2,0.2697967711570243
1549.0,347,12,3,0.39840108984624145
1468.0,347,12,4,0.5195839500354336
1475.0,347,12,5,0.6310879443260529
1615.0,347,12,6,0.730835964278124
1850.0,347,12,7,0.816969893010442
2032.0,347,12,8,0.8878852184023752
1994.0,347,12,9,0.9422609221188204
1609.0,347,12,10,0.9790840876823229
1261.0,347,12,11,0.9976687691905392
974.0,347,12,12,0.9976687691905392
780.0,347,12,13,0.9790840876823229
682.0,347,12,14,0.9422609221188205
620.0,347,12,15,0.8878852184023752
695.0,347,12,16,0.8169698930104421
918.0,347,12,17,0.7308359642781239
1217.0,347,12,18,0.631087944326053
1451.0,347,12,19,0.5195839500354339
1602.0,347,12,20,0.3984010898462414
1574.0,347,12,21,0.2697967711570243
1360.0,347,12,22,0.1361666490962471
1060.0,347,12,23,1.2246467991473532e-16
808.0,348,12,0,0.0
691.0,348,12,1,0.1361666490962466
582.0,348,12,2,0.2697967711570243
518.0,348,12,3,0.39840108984624145
518.0,348,12,4,0.5195839500354336
601.0,348,12,5,0.6310879443260529
764.0,348,12,6,0.730835964278124
854.0,348,12,7,0.816969893010442
862.0,348,12,8,0.8878852184023752
658.0,348,12,9,0.9422609221188204
511.0,348,12,10,0.9790840876823229
433.0,348,12,11,0.9976687691905392
348.0,348,12,12,0.9976687691905392
319.0,348,12,13,0.9790840876823229
342.0,348,12,14,0.9422609221188205
427.0,348,12,15,0.8878852184023752
662.0,348,12,16,0.8169698930104421
864.0,348,12,17,0.7308359642781239
935.0,348,12,18,0.631087944326053
1063.0,348,12,19,0.5195839500354339
1143.0,348,12,20,0.3984010898462414
1065.0,348,12,21,0.2697967711570243
1006.0,348,12,22,0.1361666490962471
1053.0,348,12,23,1.2246467991473532e-16
1073.0,349,12,0,0.0
1176.0,349,12,1,0.1361666490962466
1225.0,349,12,2,0.2697967711570243
1288.0,349,12,3,0.39840108984624145
1400.0,349,12,4,0.5195839500354336
1401.0,349,12,5,0.6310879443260529
1442.0,349,12,6,0.730835964278124
1652.0,349,12,7,0.816969893010442
1849.0,349,12,8,0.8878852184023752
1846.0,349,12,9,0.9422609221188204
1732.0,349,12,10,0.9790840876823229
1473.0,349,12,11,0.9976687691905392
1327.0,349,12,12,0.9976687691905392
