Source,Production,dayOfYear,month_number,Hour,month_sinhalf,hour_sinhalf
1,5382.0,10,1,12,1.2246467991473532e-16,0.9976687691905392
0,1125.0,10,1,12,1.2246467991473532e-16,0.9976687691905392
1,4828.0,10,1,13,-0.2588190451025208,0.9790840876823229
0,1119.0,10,1,13,-0.2588190451025208,0.9790840876823229
0,957.0,10,1,14,-0.4999999999999997,0.9422609221188205
1,3988.0,10,1,14,-0.4999999999999997,0.9422609221188205
1,3086.0,10,1,15,-0.7071067811865471,0.8878852184023752
0,732.0,10,1,15,-0.7071067811865471,0.8878852184023752
0,321.0,10,1,16,-0.8660254037844385,0.8169698930104421
1,2484.0,10,1,16,-0.8660254037844385,0.8169698930104421
1,2240.0,10,1,17,-0.9659258262890683,0.7308359642781239
0,34.0,10,1,17,-0.9659258262890683,0.7308359642781239
1,2058.0,10,1,18,-1.0,0.631087944326053
0,1.0,10,1,18,-1.0,0.631087944326053
1,1887.0,10,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,10,1,19,-0.9659258262890684,0.5195839500354339
1,1584.0,10,1,20,-0.8660254037844386,0.3984010898462414
0,0.0,10,1,20,-0.8660254037844386,0.3984010898462414
1,1497.0,10,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,10,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,10,1,22,-0.5000000000000004,0.1361666490962471
1,1570.0,10,1,22,-0.5000000000000004,0.1361666490962471
1,1571.0,10,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,10,1,23,-0.25881904510252157,1.2246467991473532e-16
1,1608.0,11,1,0,0.0,0.0
0,0.0,11,1,0,0.0,0.0
0,0.0,11,1,1,0.25881904510252074,0.1361666490962466
1,1750.0,11,1,1,0.25881904510252074,0.1361666490962466
1,2008.0,11,1,2,0.49999999999999994,0.2697967711570243
0,0.0,11,1,2,0.49999999999999994,0.2697967711570243
0,0.0,11,1,3,0.7071067811865476,0.39840108984624145
1,2169.0,11,1,3,0.7071067811865476,0.39840108984624145
0,0.0,11,1,4,0.8660254037844386,0.5195839500354336
1,2387.0,11,1,4,0.8660254037844386,0.5195839500354336
1,2644.0,11,1,5,0.9659258262890683,0.6310879443260529
0,0.0,11,1,5,0.9659258262890683,0.6310879443260529
1,2898.0,11,1,6,1.0,0.730835964278124
0,0.0,11,1,6,1.0,0.730835964278124
1,3309.0,11,1,7,0.9659258262890683,0.816969893010442
0,0.0,11,1,7,0.9659258262890683,0.816969893010442
0,32.0,11,1,8,0.8660254037844387,0.8878852184023752
1,3656.0,11,1,8,0.8660254037844387,0.8878852184023752
0,481.0,11,1,9,0.7071067811865476,0.9422609221188204
1,4024.0,11,1,9,0.7071067811865476,0.9422609221188204
1,4027.0,11,1,10,0.49999999999999994,0.9790840876823229
0,1325.0,11,1,10,0.49999999999999994,0.9790840876823229
0,1987.0,11,1,11,0.258819045102521,0.9976687691905392
1,3835.0,11,1,11,0.258819045102521,0.9976687691905392
1,3822.0,11,1,12,1.2246467991473532e-16,0.9976687691905392
0,2300.0,11,1,12,1.2246467991473532e-16,0.9976687691905392
1,3946.0,11,1,13,-0.2588190451025208,0.9790840876823229
0,2303.0,11,1,13,-0.2588190451025208,0.9790840876823229
1,3843.0,11,1,14,-0.4999999999999997,0.9422609221188205
0,2071.0,11,1,14,-0.4999999999999997,0.9422609221188205
1,3558.0,11,1,15,-0.7071067811865471,0.8878852184023752
0,1453.0,11,1,15,-0.7071067811865471,0.8878852184023752
0,579.0,11,1,16,-0.8660254037844385,0.8169698930104421
1,3328.0,11,1,16,-0.8660254037844385,0.8169698930104421
1,3412.0,11,1,17,-0.9659258262890683,0.7308359642781239
0,50.0,11,1,17,-0.9659258262890683,0.7308359642781239
1,3810.0,11,1,18,-1.0,0.631087944326053
0,3.0,11,1,18,-1.0,0.631087944326053
1,4147.0,11,1,19,-0.9659258262890684,0.5195839500354339
0,2.0,11,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,11,1,20,-0.8660254037844386,0.3984010898462414
1,4366.0,11,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,11,1,21,-0.7071067811865477,0.2697967711570243
1,4499.0,11,1,21,-0.7071067811865477,0.2697967711570243
1,4739.0,11,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,11,1,22,-0.5000000000000004,0.1361666490962471
1,5144.0,11,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,11,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,12,1,0,0.0,0.0
1,5338.0,12,1,0,0.0,0.0
0,0.0,12,1,1,0.25881904510252074,0.1361666490962466
1,5648.0,12,1,1,0.25881904510252074,0.1361666490962466
1,6006.0,12,1,2,0.49999999999999994,0.2697967711570243
0,0.0,12,1,2,0.49999999999999994,0.2697967711570243
1,6158.0,12,1,3,0.7071067811865476,0.39840108984624145
0,0.0,12,1,3,0.7071067811865476,0.39840108984624145
1,6427.0,12,1,4,0.8660254037844386,0.5195839500354336
0,0.0,12,1,4,0.8660254037844386,0.5195839500354336
1,6787.0,12,1,5,0.9659258262890683,0.6310879443260529
0,0.0,12,1,5,0.9659258262890683,0.6310879443260529
1,7028.0,12,1,6,1.0,0.730835964278124
0,0.0,12,1,6,1.0,0.730835964278124
1,7376.0,12,1,7,0.9659258262890683,0.816969893010442
0,0.0,12,1,7,0.9659258262890683,0.816969893010442
1,7717.0,12,1,8,0.8660254037844387,0.8878852184023752
0,40.0,12,1,8,0.8660254037844387,0.8878852184023752
1,7662.0,12,1,9,0.7071067811865476,0.9422609221188204
0,518.0,12,1,9,0.7071067811865476,0.9422609221188204
1,7502.0,12,1,10,0.49999999999999994,0.9790840876823229
0,1301.0,12,1,10,0.49999999999999994,0.9790840876823229
1,7205.0,12,1,11,0.258819045102521,0.9976687691905392
0,1842.0,12,1,11,0.258819045102521,0.9976687691905392
0,2034.0,12,1,12,1.2246467991473532e-16,0.9976687691905392
1,7119.0,12,1,12,1.2246467991473532e-16,0.9976687691905392
1,6810.0,12,1,13,-0.2588190451025208,0.9790840876823229
0,1983.0,12,1,13,-0.2588190451025208,0.9790840876823229
0,1703.0,12,1,14,-0.4999999999999997,0.9422609221188205
1,6328.0,12,1,14,-0.4999999999999997,0.9422609221188205
1,5759.0,12,1,15,-0.7071067811865471,0.8878852184023752
0,1108.0,12,1,15,-0.7071067811865471,0.8878852184023752
1,5378.0,12,1,16,-0.8660254037844385,0.8169698930104421
0,405.0,12,1,16,-0.8660254037844385,0.8169698930104421
0,33.0,12,1,17,-0.9659258262890683,0.7308359642781239
1,4965.0,12,1,17,-0.9659258262890683,0.7308359642781239
1,4553.0,12,1,18,-1.0,0.631087944326053
0,2.0,12,1,18,-1.0,0.631087944326053
0,0.0,12,1,19,-0.9659258262890684,0.5195839500354339
1,4299.0,12,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,12,1,20,-0.8660254037844386,0.3984010898462414
1,4068.0,12,1,20,-0.8660254037844386,0.3984010898462414
1,3880.0,12,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,12,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,12,1,22,-0.5000000000000004,0.1361666490962471
1,3729.0,12,1,22,-0.5000000000000004,0.1361666490962471
1,3429.0,12,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,12,1,23,-0.25881904510252157,1.2246467991473532e-16
1,3145.0,13,1,0,0.0,0.0
0,0.0,13,1,0,0.0,0.0
1,2843.0,13,1,1,0.25881904510252074,0.1361666490962466
0,0.0,13,1,1,0.25881904510252074,0.1361666490962466
1,2618.0,13,1,2,0.49999999999999994,0.2697967711570243
0,0.0,13,1,2,0.49999999999999994,0.2697967711570243
0,0.0,13,1,3,0.7071067811865476,0.39840108984624145
1,2525.0,13,1,3,0.7071067811865476,0.39840108984624145
1,2630.0,13,1,4,0.8660254037844386,0.5195839500354336
0,0.0,13,1,4,0.8660254037844386,0.5195839500354336
1,2717.0,13,1,5,0.9659258262890683,0.6310879443260529
0,0.0,13,1,5,0.9659258262890683,0.6310879443260529
1,2983.0,13,1,6,1.0,0.730835964278124
0,0.0,13,1,6,1.0,0.730835964278124
1,3293.0,13,1,7,0.9659258262890683,0.816969893010442
0,0.0,13,1,7,0.9659258262890683,0.816969893010442
1,3774.0,13,1,8,0.8660254037844387,0.8878852184023752
0,42.0,13,1,8,0.8660254037844387,0.8878852184023752
1,4281.0,13,1,9,0.7071067811865476,0.9422609221188204
0,386.0,13,1,9,0.7071067811865476,0.9422609221188204
1,4309.0,13,1,10,0.49999999999999994,0.9790840876823229
0,910.0,13,1,10,0.49999999999999994,0.9790840876823229
0,1402.0,13,1,11,0.258819045102521,0.9976687691905392
1,4851.0,13,1,11,0.258819045102521,0.9976687691905392
0,1783.0,13,1,12,1.2246467991473532e-16,0.9976687691905392
1,5926.0,13,1,12,1.2246467991473532e-16,0.9976687691905392
1,6790.0,13,1,13,-0.2588190451025208,0.9790840876823229
0,1877.0,13,1,13,-0.2588190451025208,0.9790840876823229
1,7459.0,13,1,14,-0.4999999999999997,0.9422609221188205
0,1630.0,13,1,14,-0.4999999999999997,0.9422609221188205
1,8009.0,13,1,15,-0.7071067811865471,0.8878852184023752
0,1048.0,13,1,15,-0.7071067811865471,0.8878852184023752
0,392.0,13,1,16,-0.8660254037844385,0.8169698930104421
1,8774.0,13,1,16,-0.8660254037844385,0.8169698930104421
0,48.0,13,1,17,-0.9659258262890683,0.7308359642781239
1,9873.0,13,1,17,-0.9659258262890683,0.7308359642781239
0,2.0,13,1,18,-1.0,0.631087944326053
1,10854.0,13,1,18,-1.0,0.631087944326053
1,11446.0,13,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,13,1,19,-0.9659258262890684,0.5195839500354339
1,11677.0,13,1,20,-0.8660254037844386,0.3984010898462414
0,0.0,13,1,20,-0.8660254037844386,0.3984010898462414
0,0.0,13,1,21,-0.7071067811865477,0.2697967711570243
1,11941.0,13,1,21,-0.7071067811865477,0.2697967711570243
1,11828.0,13,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,13,1,22,-0.5000000000000004,0.1361666490962471
1,12074.0,13,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,13,1,23,-0.25881904510252157,1.2246467991473532e-16
1,12196.0,14,1,0,0.0,0.0
0,0.0,14,1,0,0.0,0.0
1,12210.0,14,1,1,0.25881904510252074,0.1361666490962466
0,0.0,14,1,1,0.25881904510252074,0.1361666490962466
1,12253.0,14,1,2,0.49999999999999994,0.2697967711570243
0,0.0,14,1,2,0.49999999999999994,0.2697967711570243
1,12348.0,14,1,3,0.7071067811865476,0.39840108984624145
0,0.0,14,1,3,0.7071067811865476,0.39840108984624145
0,0.0,14,1,4,0.8660254037844386,0.5195839500354336
1,12270.0,14,1,4,0.8660254037844386,0.5195839500354336
1,11950.0,14,1,5,0.9659258262890683,0.6310879443260529
0,0.0,14,1,5,0.9659258262890683,0.6310879443260529
1,11654.0,14,1,6,1.0,0.730835964278124
0,0.0,14,1,6,1.0,0.730835964278124
1,11747.0,14,1,7,0.9659258262890683,0.816969893010442
0,0.0,14,1,7,0.9659258262890683,0.816969893010442
0,23.0,14,1,8,0.8660254037844387,0.8878852184023752
1,11762.0,14,1,8,0.8660254037844387,0.8878852184023752
0,324.0,14,1,9,0.7071067811865476,0.9422609221188204
1,11915.0,14,1,9,0.7071067811865476,0.9422609221188204
1,12267.0,14,1,10,0.49999999999999994,0.9790840876823229
0,888.0,14,1,10,0.49999999999999994,0.9790840876823229
1,12536.0,14,1,11,0.258819045102521,0.9976687691905392
0,1402.0,14,1,11,0.258819045102521,0.9976687691905392
1,12685.0,14,1,12,1.2246467991473532e-16,0.9976687691905392
0,1555.0,14,1,12,1.2246467991473532e-16,0.9976687691905392
0,1591.0,14,1,13,-0.2588190451025208,0.9790840876823229
1,12670.0,14,1,13,-0.2588190451025208,0.9790840876823229
0,1358.0,14,1,14,-0.4999999999999997,0.9422609221188205
1,12723.0,14,1,14,-0.4999999999999997,0.9422609221188205
1,12783.0,14,1,15,-0.7071067811865471,0.8878852184023752
0,1057.0,14,1,15,-0.7071067811865471,0.8878852184023752
0,491.0,14,1,16,-0.8660254037844385,0.8169698930104421
1,12661.0,14,1,16,-0.8660254037844385,0.8169698930104421
0,63.0,14,1,17,-0.9659258262890683,0.7308359642781239
1,12632.0,14,1,17,-0.9659258262890683,0.7308359642781239
1,12714.0,14,1,18,-1.0,0.631087944326053
0,2.0,14,1,18,-1.0,0.631087944326053
1,12740.0,14,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,14,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,14,1,20,-0.8660254037844386,0.3984010898462414
1,12743.0,14,1,20,-0.8660254037844386,0.3984010898462414
1,12676.0,14,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,14,1,21,-0.7071067811865477,0.2697967711570243
1,12359.0,14,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,14,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,14,1,23,-0.25881904510252157,1.2246467991473532e-16
1,11931.0,14,1,23,-0.25881904510252157,1.2246467991473532e-16
1,11917.0,15,1,0,0.0,0.0
0,0.0,15,1,0,0.0,0.0
1,12001.0,15,1,1,0.25881904510252074,0.1361666490962466
0,0.0,15,1,1,0.25881904510252074,0.1361666490962466
1,12216.0,15,1,2,0.49999999999999994,0.2697967711570243
0,0.0,15,1,2,0.49999999999999994,0.2697967711570243
1,12348.0,15,1,3,0.7071067811865476,0.39840108984624145
0,0.0,15,1,3,0.7071067811865476,0.39840108984624145
1,12457.0,15,1,4,0.8660254037844386,0.5195839500354336
0,0.0,15,1,4,0.8660254037844386,0.5195839500354336
1,12553.0,15,1,5,0.9659258262890683,0.6310879443260529
0,0.0,15,1,5,0.9659258262890683,0.6310879443260529
0,0.0,15,1,6,1.0,0.730835964278124
1,12603.0,15,1,6,1.0,0.730835964278124
1,12852.0,15,1,7,0.9659258262890683,0.816969893010442
0,0.0,15,1,7,0.9659258262890683,0.816969893010442
1,12795.0,15,1,8,0.8660254037844387,0.8878852184023752
0,17.0,15,1,8,0.8660254037844387,0.8878852184023752
1,12401.0,15,1,9,0.7071067811865476,0.9422609221188204
0,245.0,15,1,9,0.7071067811865476,0.9422609221188204
0,737.0,15,1,10,0.49999999999999994,0.9790840876823229
1,12160.0,15,1,10,0.49999999999999994,0.9790840876823229
1,12176.0,15,1,11,0.258819045102521,0.9976687691905392
0,1148.0,15,1,11,0.258819045102521,0.9976687691905392
1,12185.0,15,1,12,1.2246467991473532e-16,0.9976687691905392
0,1474.0,15,1,12,1.2246467991473532e-16,0.9976687691905392
1,11590.0,15,1,13,-0.2588190451025208,0.9790840876823229
0,1277.0,15,1,13,-0.2588190451025208,0.9790840876823229
1,10515.0,15,1,14,-0.4999999999999997,0.9422609221188205
0,892.0,15,1,14,-0.4999999999999997,0.9422609221188205
1,9044.0,15,1,15,-0.7071067811865471,0.8878852184023752
0,572.0,15,1,15,-0.7071067811865471,0.8878852184023752
0,211.0,15,1,16,-0.8660254037844385,0.8169698930104421
1,7778.0,15,1,16,-0.8660254037844385,0.8169698930104421
0,24.0,15,1,17,-0.9659258262890683,0.7308359642781239
1,6747.0,15,1,17,-0.9659258262890683,0.7308359642781239
0,1.0,15,1,18,-1.0,0.631087944326053
1,5738.0,15,1,18,-1.0,0.631087944326053
0,0.0,15,1,19,-0.9659258262890684,0.5195839500354339
1,5306.0,15,1,19,-0.9659258262890684,0.5195839500354339
1,4999.0,15,1,20,-0.8660254037844386,0.3984010898462414
0,0.0,15,1,20,-0.8660254037844386,0.3984010898462414
1,4741.0,15,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,15,1,21,-0.7071067811865477,0.2697967711570243
1,4413.0,15,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,15,1,22,-0.5000000000000004,0.1361666490962471
1,3911.0,15,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,15,1,23,-0.25881904510252157,1.2246467991473532e-16
1,3443.0,16,1,0,0.0,0.0
0,0.0,16,1,0,0.0,0.0
0,0.0,16,1,1,0.25881904510252074,0.1361666490962466
1,3125.0,16,1,1,0.25881904510252074,0.1361666490962466
1,3004.0,16,1,2,0.49999999999999994,0.2697967711570243
0,0.0,16,1,2,0.49999999999999994,0.2697967711570243
1,3083.0,16,1,3,0.7071067811865476,0.39840108984624145
0,0.0,16,1,3,0.7071067811865476,0.39840108984624145
1,3471.0,16,1,4,0.8660254037844386,0.5195839500354336
0,0.0,16,1,4,0.8660254037844386,0.5195839500354336
0,0.0,16,1,5,0.9659258262890683,0.6310879443260529
1,3908.0,16,1,5,0.9659258262890683,0.6310879443260529
0,0.0,16,1,6,1.0,0.730835964278124
1,4576.0,16,1,6,1.0,0.730835964278124
0,0.0,16,1,7,0.9659258262890683,0.816969893010442
1,5423.0,16,1,7,0.9659258262890683,0.816969893010442
1,6297.0,16,1,8,0.8660254037844387,0.8878852184023752
0,32.0,16,1,8,0.8660254037844387,0.8878852184023752
0,503.0,16,1,9,0.7071067811865476,0.9422609221188204
1,6841.0,16,1,9,0.7071067811865476,0.9422609221188204
1,6881.0,16,1,10,0.49999999999999994,0.9790840876823229
0,1344.0,16,1,10,0.49999999999999994,0.9790840876823229
1,6637.0,16,1,11,0.258819045102521,0.9976687691905392
0,1959.0,16,1,11,0.258819045102521,0.9976687691905392
0,2141.0,16,1,12,1.2246467991473532e-16,0.9976687691905392
1,6760.0,16,1,12,1.2246467991473532e-16,0.9976687691905392
1,7295.0,16,1,13,-0.2588190451025208,0.9790840876823229
0,2116.0,16,1,13,-0.2588190451025208,0.9790840876823229
1,7681.0,16,1,14,-0.4999999999999997,0.9422609221188205
0,1830.0,16,1,14,-0.4999999999999997,0.9422609221188205
1,8178.0,16,1,15,-0.7071067811865471,0.8878852184023752
0,1296.0,16,1,15,-0.7071067811865471,0.8878852184023752
1,8600.0,16,1,16,-0.8660254037844385,0.8169698930104421
0,565.0,16,1,16,-0.8660254037844385,0.8169698930104421
0,66.0,16,1,17,-0.9659258262890683,0.7308359642781239
1,9438.0,16,1,17,-0.9659258262890683,0.7308359642781239
1,10606.0,16,1,18,-1.0,0.631087944326053
0,2.0,16,1,18,-1.0,0.631087944326053
1,11114.0,16,1,19,-0.9659258262890684,0.5195839500354339
0,1.0,16,1,19,-0.9659258262890684,0.5195839500354339
1,11096.0,16,1,20,-0.8660254037844386,0.3984010898462414
0,1.0,16,1,20,-0.8660254037844386,0.3984010898462414
1,11091.0,16,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,16,1,21,-0.7071067811865477,0.2697967711570243
1,10754.0,16,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,16,1,22,-0.5000000000000004,0.1361666490962471
1,10353.0,16,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,16,1,23,-0.25881904510252157,1.2246467991473532e-16
1,9927.0,17,1,0,0.0,0.0
0,0.0,17,1,0,0.0,0.0
0,0.0,17,1,1,0.25881904510252074,0.1361666490962466
1,9452.0,17,1,1,0.25881904510252074,0.1361666490962466
0,0.0,17,1,2,0.49999999999999994,0.2697967711570243
1,9399.0,17,1,2,0.49999999999999994,0.2697967711570243
0,0.0,17,1,3,0.7071067811865476,0.39840108984624145
1,9224.0,17,1,3,0.7071067811865476,0.39840108984624145
1,8743.0,17,1,4,0.8660254037844386,0.5195839500354336
0,0.0,17,1,4,0.8660254037844386,0.5195839500354336
0,0.0,17,1,5,0.9659258262890683,0.6310879443260529
1,8548.0,17,1,5,0.9659258262890683,0.6310879443260529
1,8381.0,17,1,6,1.0,0.730835964278124
0,0.0,17,1,6,1.0,0.730835964278124
1,8557.0,17,1,7,0.9659258262890683,0.816969893010442
0,0.0,17,1,7,0.9659258262890683,0.816969893010442
1,8165.0,17,1,8,0.8660254037844387,0.8878852184023752
0,7.0,17,1,8,0.8660254037844387,0.8878852184023752
1,7754.0,17,1,9,0.7071067811865476,0.9422609221188204
0,91.0,17,1,9,0.7071067811865476,0.9422609221188204
0,247.0,17,1,10,0.49999999999999994,0.9790840876823229
1,7548.0,17,1,10,0.49999999999999994,0.9790840876823229
1,7518.0,17,1,11,0.258819045102521,0.9976687691905392
0,402.0,17,1,11,0.258819045102521,0.9976687691905392
0,692.0,17,1,12,1.2246467991473532e-16,0.9976687691905392
1,8063.0,17,1,12,1.2246467991473532e-16,0.9976687691905392
0,820.0,17,1,13,-0.2588190451025208,0.9790840876823229
1,8909.0,17,1,13,-0.2588190451025208,0.9790840876823229
1,9200.0,17,1,14,-0.4999999999999997,0.9422609221188205
0,815.0,17,1,14,-0.4999999999999997,0.9422609221188205
1,8966.0,17,1,15,-0.7071067811865471,0.8878852184023752
0,669.0,17,1,15,-0.7071067811865471,0.8878852184023752
1,8273.0,17,1,16,-0.8660254037844385,0.8169698930104421
0,337.0,17,1,16,-0.8660254037844385,0.8169698930104421
1,7497.0,17,1,17,-0.9659258262890683,0.7308359642781239
0,50.0,17,1,17,-0.9659258262890683,0.7308359642781239
0,1.0,17,1,18,-1.0,0.631087944326053
1,7394.0,17,1,18,-1.0,0.631087944326053
1,7085.0,17,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,17,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,17,1,20,-0.8660254037844386,0.3984010898462414
1,6769.0,17,1,20,-0.8660254037844386,0.3984010898462414
1,6622.0,17,1,21,-0.7071067811865477,0.2697967711570243
0,0.0,17,1,21,-0.7071067811865477,0.2697967711570243
1,6358.0,17,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,17,1,22,-0.5000000000000004,0.1361666490962471
0,0.0,17,1,23,-0.25881904510252157,1.2246467991473532e-16
1,6422.0,17,1,23,-0.25881904510252157,1.2246467991473532e-16
0,0.0,18,1,0,0.0,0.0
1,6520.0,18,1,0,0.0,0.0
1,6372.0,18,1,1,0.25881904510252074,0.1361666490962466
0,0.0,18,1,1,0.25881904510252074,0.1361666490962466
1,6024.0,18,1,2,0.49999999999999994,0.2697967711570243
0,0.0,18,1,2,0.49999999999999994,0.2697967711570243
0,0.0,18,1,3,0.7071067811865476,0.39840108984624145
1,5696.0,18,1,3,0.7071067811865476,0.39840108984624145
0,0.0,18,1,4,0.8660254037844386,0.5195839500354336
1,5158.0,18,1,4,0.8660254037844386,0.5195839500354336
1,4687.0,18,1,5,0.9659258262890683,0.6310879443260529
0,0.0,18,1,5,0.9659258262890683,0.6310879443260529
0,0.0,18,1,6,1.0,0.730835964278124
1,4013.0,18,1,6,1.0,0.730835964278124
1,3491.0,18,1,7,0.9659258262890683,0.816969893010442
0,0.0,18,1,7,0.9659258262890683,0.816969893010442
1,3067.0,18,1,8,0.8660254037844387,0.8878852184023752
0,37.0,18,1,8,0.8660254037844387,0.8878852184023752
1,2657.0,18,1,9,0.7071067811865476,0.9422609221188204
0,375.0,18,1,9,0.7071067811865476,0.9422609221188204
0,907.0,18,1,10,0.49999999999999994,0.9790840876823229
1,1920.0,18,1,10,0.49999999999999994,0.9790840876823229
1,1077.0,18,1,11,0.258819045102521,0.9976687691905392
0,1511.0,18,1,11,0.258819045102521,0.9976687691905392
1,685.0,18,1,12,1.2246467991473532e-16,0.9976687691905392
0,2075.0,18,1,12,1.2246467991473532e-16,0.9976687691905392
1,646.0,18,1,13,-0.2588190451025208,0.9790840876823229
0,2240.0,18,1,13,-0.2588190451025208,0.9790840876823229
1,704.0,18,1,14,-0.4999999999999997,0.9422609221188205
0,1836.0,18,1,14,-0.4999999999999997,0.9422609221188205
1,929.0,18,1,15,-0.7071067811865471,0.8878852184023752
0,1229.0,18,1,15,-0.7071067811865471,0.8878852184023752
0,448.0,18,1,16,-0.8660254037844385,0.8169698930104421
1,1243.0,18,1,16,-0.8660254037844385,0.8169698930104421
1,1775.0,18,1,17,-0.9659258262890683,0.7308359642781239
0,35.0,18,1,17,-0.9659258262890683,0.7308359642781239
1,2519.0,18,1,18,-1.0,0.631087944326053
0,0.0,18,1,18,-1.0,0.631087944326053
1,3333.0,18,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,18,1,19,-0.9659258262890684,0.5195839500354339
0,0.0,18,1,20,-0.8660254037844386,0.3984010898462414
1,3697.0,18,1,20,-0.8660254037844386,0.3984010898462414
